
========================================
Calculating gyro offsets
DO NOT MOVE MPU6050...
Done!
X : -2.49
Y : -1.07
Z : 0.99
Program will start after 3 seconds
========================================
6832,-2.95
6845,-3.01
6858,-3.11
6870,-3.22
6882,-3.32
6894,-3.40
6908,-3.45
6920,-3.52
6932,-3.63
6945,-3.81
6957,-3.93
6970,-4.03
6983,-4.10
6995,-4.18
7007,-4.26
7019,-4.31
7032,-4.36
7045,-4.39
7057,-4.39
7070,-4.35
7082,-4.30
7094,-4.26
7107,-4.18
7120,-4.13
7132,-4.08
7144,-4.08
7157,-4.07
7170,-4.06
7182,-4.04
7194,-4.02
7207,-3.99
7219,-3.88
7231,-3.75
7245,-3.56
7257,-3.32
7269,-3.12
7282,-3.08
7294,-3.08
7307,-3.08
7319,-2.96
7332,-2.74
7344,-2.43
7356,-2.06
7370,-1.72
7382,-1.50
7394,-1.40
7406,-1.41
7419,-1.41
7431,-1.37
7444,-1.24
7457,-1.05
7469,-0.81
7481,-0.55
7493,-0.15
7507,0.14
7518,0.29
7529,0.33
7541,0.28
7552,0.21
7563,0.19
7575,0.29
7587,0.43
7598,0.63
7609,0.90
7620,1.11
7633,1.17
7644,1.18
7655,1.20
7667,1.23
7678,1.26
7689,1.31
7701,1.35
7713,1.39
7724,1.41
7735,1.43
7746,1.44
7758,1.45
7770,1.49
7781,1.51
7793,1.55
7804,1.57
7815,1.58
7826,1.58
7839,1.59
7850,1.60
7861,1.63
7872,1.68
7884,1.77
7895,1.84
7907,1.92
7918,2.00
7930,2.05
7941,2.06
7952,2.05
7964,2.06
7976,2.06
7987,2.05
7998,2.05
8010,2.06
8021,2.08
8033,2.11
8044,2.11
8056,2.09
8067,2.06
8078,2.03
8089,2.01
8102,1.97
8113,1.92
8124,1.85
8136,1.78
8147,1.72
8158,1.65
8170,1.59
8182,1.53
8193,1.47
8204,1.40
8215,1.34
8227,1.28
8239,1.23
8250,1.13
8261,1.02
8273,0.85
8284,0.72
8295,0.62
8308,0.53
8319,0.42
8330,0.31
8341,0.20
8353,0.06
8365,-0.05
8377,-0.19
8389,-0.35
8402,-0.50
8414,-0.61
8426,-0.75
8440,-0.89
8452,-1.06
8464,-1.25
8477,-1.47
8489,-1.73
8502,-1.98
8514,-2.20
8527,-2.44
8539,-2.66
8551,-2.84
8565,-3.01
8577,-3.14
8589,-3.32
8601,-3.54
8614,-3.68
8626,-3.83
8639,-3.95
8652,-4.09
8664,-4.20
8676,-4.31
8689,-4.46
8702,-4.59
8714,-4.73
8726,-4.83
8739,-4.95
8751,-5.05
8764,-5.10
8777,-5.11
8789,-5.06
8801,-4.99
8813,-4.87
8826,-4.79
8839,-4.74
8851,-4.74
8864,-4.77
8876,-4.80
8888,-4.82
8901,-4.84
8914,-4.83
8926,-4.82
8938,-4.82
8951,-4.83
8964,-4.83
8976,-4.85
8989,-4.90
9001,-4.95
9013,-5.01
9025,-5.07
9039,-5.11
9051,-5.11
9063,-5.10
9076,-5.06
9088,-5.00
9101,-4.95
9113,-4.90
9126,-4.87
9138,-4.87
9150,-4.87
9164,-4.88
9176,-4.87
9188,-4.85
9201,-4.81
9213,-4.77
9225,-4.72
9238,-4.65
9251,-4.58
9263,-4.52
9275,-4.47
9288,-4.37
9301,-4.23
9313,-4.06
9325,-3.77
9338,-3.18
9350,-2.55
9363,-1.90
9376,-1.33
9388,-1.08
9400,-1.07
9412,-1.14
9425,-1.22
9438,-1.30
9450,-1.38
9463,-1.43
9475,-1.41
9487,-1.36
9501,-1.31
9513,-1.30
9525,-1.32
9537,-1.33
9550,-1.24
9563,-1.07
9575,-0.85
9588,-0.58
9600,-0.21
9612,0.05
9623,0.18
9636,0.27
9647,0.31
9658,0.35
9669,0.39
9681,0.43
9692,0.45
9704,0.48
9716,0.54
9727,0.63
9738,0.80
9749,0.97
9761,1.05
9773,1.00
9784,0.92
9795,0.84
9807,0.82
9818,0.84
9830,0.90
9842,1.03
9853,1.20
9864,1.40
9875,1.56
9887,1.58
9899,1.57
9910,1.48
9921,1.41
9933,1.36
9944,1.37
9955,1.37
9967,1.38
9979,1.38
9990,1.40
10001,1.45
10014,1.53
10026,1.60
10039,1.56
10051,1.51
10064,1.45
10076,1.42
10088,1.40
10102,1.44
10114,1.47
10126,1.54
10138,1.59
10151,1.57
10164,1.54
10176,1.50
10189,1.48
10201,1.46
10213,1.45
10226,1.42
10239,1.36
10251,1.25
10263,1.16
10276,1.05
10288,0.97
10301,0.92
10314,0.83
10326,0.73
10338,0.63
10350,0.54
10364,0.45
10376,0.40
10388,0.38
10401,0.37
10413,0.35
10425,0.33
10439,0.27
10451,0.13
10463,0.03
10475,-0.07
10489,-0.23
10503,-0.31
10516,-0.52
10530,-0.79
10543,-1.01
10556,-1.15
10571,-1.20
10584,-1.28
10597,-1.50
10611,-1.69
10624,-1.84
10638,-1.95
10652,-2.11
10665,-2.22
10678,-2.37
10691,-2.52
10706,-2.66
10719,-2.78
10732,-2.85
10746,-2.87
10759,-2.89
10773,-2.94
10787,-3.01
10800,-3.03
10813,-3.02
10828,-3.08
10841,-3.20
10854,-3.37
10868,-3.56
10881,-3.68
10895,-3.82
10909,-3.93
10922,-4.03
10935,-4.11
10948,-4.22
10963,-4.37
10976,-4.47
10989,-4.59
11003,-4.69
11016,-4.83
11030,-4.99
11044,-5.17
11057,-5.25
11070,-5.31
11084,-5.35
11098,-5.40
11111,-5.45
11125,-5.48
11138,-5.49
11151,-5.49
11166,-5.38
11179,-5.19
11192,-5.10
11205,-5.02
11219,-4.92
11233,-4.72
11246,-4.28
11260,-3.64
11273,-3.07
11286,-2.65
11301,-2.39
11314,-2.25
11327,-2.18
11341,-2.12
11354,-2.02
11368,-1.86
11382,-1.63
11395,-1.43
11408,-1.20
11422,-0.99
11436,-0.81
11449,-0.71
11463,-0.64
11476,-0.60
11489,-0.50
11503,-0.36
11517,-0.21
11530,-0.15
11543,-0.18
11557,-0.14
11571,-0.04
11584,0.13
11597,0.37
11609,0.54
11621,0.63
11635,0.68
11647,0.67
11659,0.66
11671,0.75
11684,0.87
11697,0.95
11709,1.01
11722,1.04
11734,1.08
11746,1.10
11759,1.12
11772,1.13
11784,1.15
11796,1.19
11809,1.25
11821,1.30
11834,1.37
11847,1.46
11859,1.50
11871,1.53
11883,1.50
11897,1.53
11909,1.56
11921,1.63
11934,1.65
11946,1.70
11959,1.74
11971,1.75
11984,1.75
11996,1.73
12008,1.72
12021,1.74
12034,1.76
12046,1.76
12058,1.70
12071,1.65
12083,1.62
12096,1.59
12109,1.59
12121,1.57
12133,1.53
12146,1.46
12159,1.42
12171,1.39
12183,1.39
12196,1.37
12208,1.26
12220,1.17
12234,1.04
12246,0.90
12258,0.72
12270,0.54
12283,0.39
12296,0.26
12308,0.15
12321,0.05
12333,-0.04
12346,-0.19
12361,-0.34
12374,-0.45
12387,-0.59
12401,-0.73
12414,-0.87
12428,-0.99
12441,-1.15
12455,-1.37
12468,-1.63
12481,-1.85
12496,-2.01
12509,-2.11
12522,-2.21
12536,-2.38
12549,-2.54
12563,-2.70
12577,-2.84
12590,-2.90
12603,-2.95
12617,-2.97
12631,-3.02
12644,-3.09
12658,-3.23
12671,-3.36
12684,-3.46
12698,-3.52
12712,-3.54
12725,-3.57
12738,-3.61
12752,-3.67
12766,-3.73
12779,-3.79
12793,-3.82
12806,-3.89
12819,-3.94
12834,-3.96
12847,-3.95
12860,-3.91
12874,-3.90
12887,-3.90
12901,-3.92
12915,-3.91
12928,-3.89
12941,-3.90
12954,-3.90
12969,-3.90
12982,-3.88
12995,-3.87
13009,-3.87
13022,-3.81
13036,-3.74
13050,-3.63
13063,-3.35
13076,-2.72
13091,-2.04
13104,-1.65
13117,-1.33
13131,-1.30
13144,-1.25
13158,-1.14
13172,-1.01
13185,-0.84
13198,-0.58
13212,-0.34
13226,-0.24
13239,-0.11
13252,0.03
13265,0.17
13277,0.34
13290,0.58
13303,0.83
13315,0.91
13327,1.02
13340,1.13
13352,1.24
13365,1.36
13377,1.50
13390,1.63
13402,1.73
13414,1.82
13428,1.92
13440,2.02
13452,2.12
13464,2.20
13477,2.29
13490,2.35
13502,2.40
13515,2.46
13527,2.53
13539,2.61
13551,2.66
13565,2.72
13577,2.76
13589,2.81
13602,2.85
13614,2.90
13627,2.94
13640,2.99
13652,2.98
13664,2.97
13676,2.94
13690,2.94
13702,2.96
13714,3.01
13727,3.08
13739,3.13
13751,3.16
13764,3.22
13777,3.26
13789,3.27
13801,3.17
13814,3.14
13827,3.15
13839,3.22
13852,3.30
13864,3.33
13876,3.31
13889,3.29
13902,3.27
13914,3.25
13926,3.23
13939,3.23
13951,3.21
13964,3.10
13976,2.97
13989,2.90
14001,2.85
14013,2.84
14027,2.78
14039,2.66
14051,2.53
14063,2.37
14076,2.25
14089,2.17
14101,2.07
14114,1.91
14126,1.75
14138,1.63
14151,1.44
14164,1.29
14176,1.20
14188,1.10
14201,1.01
14213,0.90
14226,0.76
14239,0.63
14251,0.48
14263,0.34
14275,0.23
14289,0.06
14301,-0.11
14314,-0.26
14328,-0.38
14341,-0.43
14355,-0.46
14369,-0.48
14382,-0.48
14395,-0.46
14409,-0.44
14423,-0.44
14436,-0.55
14450,-0.70
14463,-0.87
14476,-1.04
14490,-1.23
14504,-1.40
14517,-1.59
14530,-1.72
14544,-1.85
14558,-1.94
14571,-2.06
14585,-2.20
14598,-2.30
14611,-2.37
14626,-2.44
14639,-2.50
14652,-2.57
14666,-2.73
14679,-2.85
14693,-2.96
14707,-2.99
14720,-3.01
14733,-3.00
14746,-2.98
14761,-2.95
14774,-2.89
14787,-2.84
14801,-2.80
14814,-2.78
14828,-2.74
14842,-2.69
14855,-2.63
14868,-2.51
14882,-2.24
14896,-1.85
14909,-1.70
14923,-1.56
14936,-1.45
14949,-1.27
14964,-0.95
14977,-0.56
14990,-0.19
15004,0.09
15016,0.26
15029,0.45
15041,0.62
15054,0.79
15066,0.95
15078,1.13
15092,1.36
15104,1.58
15116,1.71
15128,1.86
15141,1.95
15154,2.07
15166,2.15
15179,2.18
15191,2.25
15203,2.35
15215,2.49
15229,2.62
15241,2.70
15253,2.78
15266,2.91
15278,2.99
15291,3.09
15304,3.23
15316,3.40
15328,3.59
15340,3.75
15354,3.92
15366,4.03
15378,4.14
15391,4.25
15403,4.39
15415,4.52
15428,4.66
15441,4.78
15453,4.89
15465,4.97
15478,5.01
15491,5.05
15503,5.06
15516,5.08
15528,5.12
15540,5.27
15553,5.33
15566,5.41
15578,5.48
15590,5.54
15603,5.59
15615,5.63
15628,5.67
15640,5.72
15653,5.75
15665,5.80
15677,5.84
15691,6.01
15703,6.20
15715,6.26
15727,6.19
15740,6.11
15753,6.04
15765,5.97
15778,5.88
15790,5.78
15802,5.67
15815,5.57
15828,5.52
15840,5.44
15852,5.34
15865,5.23
15877,5.13
15890,5.02
15903,4.90
15915,4.78
15927,4.66
15939,4.52
15953,4.42
15965,4.33
15977,4.25
15990,4.17
16002,4.06
16014,3.95
16028,3.79
16040,3.62
16052,3.46
16064,3.30
16077,3.12
16090,2.94
16102,2.79
16115,2.64
16127,2.49
16139,2.36
16152,2.22
16165,2.07
16177,1.92
16189,1.74
16202,1.55
16214,1.34
16227,1.11
16239,0.80
16252,0.46
16264,0.16
16276,-0.10
16291,-0.36
16304,-0.51
16317,-0.68
16331,-0.87
16344,-1.00
16358,-1.10
16372,-1.18
16385,-1.25
16398,-1.34
16412,-1.44
16426,-1.56
16439,-1.70
16452,-1.83
16466,-1.92
16479,-1.99
16493,-2.06
16507,-2.13
16520,-2.23
16533,-2.32
16547,-2.43
16561,-2.56
16574,-2.67
16588,-2.75
16601,-2.77
16614,-2.77
16629,-2.76
16642,-2.78
16655,-2.81
16669,-2.88
16682,-2.91
16696,-2.92
16709,-2.90
16723,-2.86
16736,-2.84
16749,-2.86
16764,-2.87
16777,-2.91
16790,-2.95
16804,-2.96
16818,-2.95
16831,-2.92
16845,-2.85
16858,-2.76
16871,-2.62
16886,-2.51
16899,-2.45
16912,-2.39
16926,-2.28
16939,-2.12
16953,-1.82
16967,-1.18
16980,-0.55
16993,-0.26
17006,-0.09
17021,0.04
17033,0.14
17045,0.26
17058,0.42
17070,0.57
17082,0.72
17096,0.84
17108,0.93
17120,1.03
17132,1.13
17145,1.29
17158,1.54
17170,1.78
17183,2.01
17195,2.21
17207,2.39
17220,2.55
17233,2.72
17245,2.93
17257,3.07
17270,3.15
17282,3.21
17295,3.27
17308,3.34
17320,3.44
17332,3.56
17344,3.70
17358,3.79
17370,3.83
17382,3.82
17395,3.84
17407,3.86
17420,3.88
17432,3.90
17445,3.95
17457,3.99
17469,4.04
17482,4.11
17495,4.15
17507,4.18
17519,4.17
17532,4.18
17544,4.19
17557,4.21
17570,4.22
17582,4.23
17594,4.23
17607,4.22
17620,4.20
17632,4.20
17644,4.19
17657,4.19
17669,4.18
17681,4.17
17695,4.12
17707,4.08
17719,4.05
17731,4.01
17744,3.96
17757,3.90
17769,3.84
17782,3.77
17794,3.71
17806,3.66
17820,3.56
17832,3.44
17844,3.33
17856,3.26
17869,3.18
17881,3.09
17894,2.95
17907,2.77
17919,2.59
17931,2.42
17943,2.26
17957,2.13
17969,2.04
17981,1.95
17994,1.90
18006,1.82
18019,1.71
18031,1.55
18044,1.38
18056,1.22
18068,1.04
18081,0.87
18094,0.69
18106,0.52
18119,0.36
18131,0.20
18143,-0.03
18157,-0.27
18171,-0.53
18184,-0.74
18197,-0.96
18211,-1.14
18225,-1.26
18238,-1.33
18252,-1.40
18265,-1.47
18278,-1.56
18293,-1.67
18306,-1.78
18319,-1.92
18333,-2.09
18346,-2.26
18360,-2.43
18373,-2.59
18387,-2.77
18400,-2.89
18413,-3.07
18428,-3.33
18441,-3.55
18454,-3.77
18468,-3.94
18482,-4.04
18495,-4.11
18509,-4.18
18522,-4.26
18535,-4.32
18550,-4.37
18563,-4.38
18576,-4.38
18590,-4.40
18603,-4.43
18617,-4.48
18631,-4.52
18644,-4.54
18657,-4.55
18670,-4.56
18685,-4.57
18698,-4.58
18711,-4.58
18725,-4.57
18738,-4.57
18752,-4.55
18766,-4.57
18779,-4.54
18792,-4.48
18806,-4.34
18820,-4.15
18833,-3.90
18847,-3.69
18860,-3.50
18873,-3.29
18888,-3.03
18901,-2.64
18914,-2.16
18927,-1.68
18941,-1.35
18955,-1.16
18968,-1.00
18982,-0.77
18995,-0.41
19008,0.00
19022,0.46
19034,0.80
19046,1.09
19059,1.40
19071,1.67
19084,1.92
19096,2.09
19109,2.21
19121,2.28
19133,2.42
19146,2.59
19159,2.75
19171,2.96
19183,3.12
19196,3.22
19208,3.32
19221,3.39
19234,3.47
19246,3.58
19258,3.73
19271,3.95
19284,4.12
19296,4.15
19308,4.20
19321,4.22
19333,4.25
19345,4.30
19359,4.36
19371,4.40
19383,4.41
19395,4.41
19408,4.43
19421,4.45
19433,4.47
19446,4.50
19458,4.53
19470,4.57
19484,4.60
19496,4.62
19508,4.61
19520,4.58
19533,4.54
19545,4.47
19558,4.38
19571,4.29
19583,4.22
19595,4.12
19607,4.04
19621,3.96
19633,3.90
19645,3.83
19658,3.74
19670,3.63
19683,3.51
19695,3.40
19708,3.25
19720,3.14
19732,3.00
19745,2.85
19758,2.65
19770,2.50
19783,2.31
19795,2.12
19807,1.93
19820,1.77
19833,1.59
19845,1.46
19857,1.37
19870,1.30
19883,1.19
19895,1.08
19907,0.95
19920,0.82
19932,0.72
19944,0.62
19958,0.50
19970,0.36
19982,0.22
19994,0.03
20007,-0.16
20021,-0.32
20034,-0.48
20048,-0.63
20061,-0.77
20074,-0.98
20089,-1.22
20102,-1.46
20115,-1.84
20129,-2.23
20142,-2.53
20156,-2.76
20170,-2.93
20183,-3.06
20196,-3.14
20210,-3.19
20224,-3.24
20237,-3.30
20250,-3.39
20264,-3.51
20277,-3.65
20291,-3.76
20305,-3.85
20318,-3.93
20331,-4.03
20346,-4.15
20359,-4.26
20372,-4.35
20386,-4.44
20399,-4.47
20413,-4.50
20427,-4.51
20440,-4.48
20453,-4.47
20467,-4.45
20481,-4.45
20494,-4.41
20508,-4.35
20521,-4.27
20534,-4.16
20548,-4.04
20562,-3.91
20575,-3.77
20588,-3.55
20602,-3.38
20616,-3.21
20629,-3.01
20643,-2.79
20656,-2.53
20669,-2.22
20684,-1.98
20697,-1.79
20710,-1.65
20724,-1.41
20737,-1.11
20751,-0.82
20765,-0.59
20778,-0.39
20791,-0.23
20804,-0.06
20819,0.17
20831,0.31
20843,0.45
20856,0.60
20868,0.77
20881,0.96
20894,1.19
20906,1.35
20918,1.48
20930,1.59
20943,1.69
20956,1.80
20968,1.88
20981,1.99
20993,2.10
21005,2.24
21018,2.45
21031,2.68
21043,2.87
21055,3.04
21068,3.24
21081,3.43
21093,3.56
21106,3.58
21118,3.59
21130,3.60
21142,3.61
21156,3.65
21168,3.68
21180,3.69
21193,3.72
21205,3.72
21218,3.74
21230,3.77
21243,3.79
21255,3.82
21267,3.85
21281,3.87
21293,3.88
21305,3.87
21317,3.87
21330,3.85
21342,3.82
21355,3.78
21368,3.74
21380,3.71
21392,3.66
21405,3.59
21418,3.50
21430,3.42
21442,3.33
21455,3.26
21467,3.19
21480,3.13
21493,3.07
21505,3.01
21517,2.93
21529,2.85
21542,2.73
21555,2.61
21567,2.46
21580,2.29
21592,2.19
21604,2.08
21618,1.93
21630,1.83
21642,1.73
21654,1.57
21667,1.42
21680,1.26
21692,1.10
21705,0.96
21717,0.85
21729,0.68
21741,0.46
21755,0.23
21767,-0.06
21780,-0.42
21794,-0.89
21807,-1.27
21821,-1.57
21835,-1.82
21848,-2.02
21861,-2.15
21875,-2.26
21889,-2.36
21902,-2.50
21916,-2.64
21929,-2.77
21943,-2.86
21956,-2.95
21970,-3.03
21983,-3.13
21996,-3.25
22011,-3.40
22024,-3.55
22037,-3.70
22051,-3.86
22064,-4.02
22078,-4.14
22092,-4.26
22105,-4.36
22118,-4.45
22132,-4.52
22146,-4.55
22159,-4.54
22173,-4.53
22186,-4.53
22199,-4.55
22213,-4.57
22227,-4.57
22240,-4.54
22253,-4.53
22267,-4.52
22281,-4.50
22294,-4.46
22308,-4.42
22321,-4.36
22334,-4.30
22349,-4.16
22362,-4.08
22375,-3.98
22389,-3.86
22402,-3.68
22416,-3.44
22430,-3.03
22443,-2.49
22456,-2.16
22469,-1.93
22484,-1.78
22497,-1.64
22510,-1.49
22524,-1.35
22537,-1.21
22551,-1.03
22565,-0.74
22578,-0.41
22591,-0.07
22605,0.20
22618,0.39
22630,0.54
22643,0.70
22655,0.86
22667,1.06
22680,1.27
22693,1.48
22705,1.65
22717,1.83
22730,2.01
22743,2.17
22755,2.31
22767,2.44
22780,2.57
22792,2.68
22804,2.79
22818,2.90
22830,3.04
22842,3.18
22855,3.37
22867,3.52
22880,3.58
22892,3.61
22905,3.62
22917,3.62
22929,3.63
22943,3.65
22955,3.71
22967,3.78
22979,3.86
22992,3.92
23004,3.94
23017,3.93
23030,3.89
23042,3.86
23054,3.82
23066,3.80
23080,3.78
23092,3.75
23104,3.72
23117,3.70
23129,3.69
